Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
NB_EnhancedTFIDF,25,0.453103448275862,0.5673040394166564,0.6496047873656801,0.4143015882614952,0.6496047873656801,0.4065272426605225,"[0.6923076923076923, 0.6169811320754717, 0.6698113207547169, 0.5138888888888888, 0.6736694677871149, 0.6634615384615384, 0.7, 0.6037735849056604, 0.5952380952380953, 0.7211538461538461, 0.657051282051282, 0.6442577030812324, 0.6764705882352942, 0.6799999999999999, 0.7169811320754718, 0.5993589743589745, 0.5544871794871795, 0.6799999999999999, 0.657051282051282, 0.560377358490566, 0.7040816326530612, 0.7450980392156863, 0.71875, 0.6157407407407407, 0.5801282051282052]"
