Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
NB_OriginalTFIDF,25,0.5626865671641791,0.630241574254977,0.695753399292047,0.5429838974704133,0.695753399292047,0.5711917114257813,"[0.6779162339910004, 0.7585227272727273, 0.6517543859649123, 0.7260550458715596, 0.6893577981651376, 0.7012807199723088, 0.6844362745098039, 0.6441707717569787, 0.7291666666666667, 0.6981132075471699, 0.7339910003461407, 0.6603455541508638, 0.7184466019417476, 0.6382687034860948, 0.7177830003916961, 0.7132749326145553, 0.6467146714671468, 0.709557383470427, 0.7059536171685705, 0.6877064220183486, 0.7069088319088319, 0.7118589743589744, 0.6756410256410257, 0.7059536171685705, 0.7006568144499179]"
