Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
RF_ImprovedTFIDF,25,0.8298507462686566,0.8226192494359829,0.5892097042426889,0.6000604167736643,0.5892097042426888,1.7857659435272217,"[0.6202838352371063, 0.609172077922078, 0.5662280701754385, 0.5754128440366972, 0.58, 0.5508826583592938, 0.6151960784313725, 0.5642036124794746, 0.5534090909090909, 0.5347035040431267, 0.537037037037037, 0.5238095238095238, 0.6418728468524898, 0.7121034077555817, 0.5607128867998433, 0.5714285714285714, 0.6465646564656465, 0.5779475127301213, 0.6017653167185878, 0.6, 0.5576923076923077, 0.6, 0.5833333333333334, 0.6573208722741433, 0.5891625615763546]"
