Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
DT_ImprovedTFIDF,25,0.8248275862068966,0.5413748563638744,0.5322316782994443,0.5312286644917728,0.5322316782994443,0.24625244140625,"[0.6185897435897436, 0.6622641509433962, 0.5433962264150943, 0.4444444444444444, 0.43137254901960786, 0.5352564102564102, 0.5895833333333332, 0.5433962264150943, 0.5224089635854341, 0.5064102564102564, 0.5448717948717949, 0.5224089635854341, 0.5126050420168067, 0.49, 0.5245283018867924, 0.5352564102564102, 0.5448717948717949, 0.605, 0.5064102564102564, 0.5716981132075472, 0.5147392290249433, 0.4411764705882353, 0.56875, 0.4814814814814815, 0.5448717948717949]"
