Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
DT_EnhancedTFIDF,25,0.818507462686567,0.7182810580651449,0.7252688614563015,0.7191437020400164,0.7252688614563015,1.1022440719604492,"[0.8234683281412253, 0.742288961038961, 0.644736842105263, 0.7187155963302753, 0.7387155963302753, 0.6753201799930771, 0.7791053921568627, 0.7323481116584565, 0.7208333333333333, 0.6971024258760108, 0.7402215299411561, 0.6479140328697851, 0.7336360789226433, 0.7450058754406581, 0.7683117900509204, 0.7564016172506739, 0.764026402640264, 0.6895808852330592, 0.6940117687781239, 0.7341284403669724, 0.7475071225071226, 0.6660256410256411, 0.7064102564102563, 0.7127033575631706, 0.7532019704433497]"
