Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
NB_OriginalTFIDF,25,0.5558389261744966,0.6366910714957972,0.7112840583857554,0.537886669724466,0.7112840583857554,1.465401382446289,"[0.7349046015712682, 0.736642380085003, 0.71475, 0.6995833333333333, 0.6961466517022072, 0.7199193548387097, 0.7336404914529915, 0.73, 0.7381160369804178, 0.7227276452749775, 0.6884900048419451, 0.6945488721804511, 0.6971709206612714, 0.7159161651794979, 0.7058150377214547, 0.6997126436781609, 0.6914845173041895, 0.714048557792073, 0.7217610845956977, 0.724721554924656, 0.697467071935157, 0.6892953407778206, 0.7065972222222222, 0.67675, 0.7318919705903764]"
