Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
RF_OriginalTFIDF,25,0.8903448275862069,0.4851179673321234,0.5073333333333333,0.483226900584579,0.5073333333333333,1.0225904560089112,"[0.5, 0.6, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5833333333333334]"
