Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
RF_OriginalTFIDF,25,0.8289552238805971,0.8166127931393278,0.5840913274413875,0.590039806631853,0.5840913274413875,1.7506452083587647,"[0.5694011768778124, 0.5909090909090909, 0.5456140350877192, 0.5908256880733944, 0.54, 0.5508826583592938, 0.7303921568627451, 0.5594417077175697, 0.7200757575757575, 0.5619946091644205, 0.5740740740740741, 0.6101980615254952, 0.5274036955840902, 0.599686643164904, 0.5344692518605562, 0.5845687331536389, 0.6264626462646264, 0.5434782608695652, 0.5508826583592938, 0.54, 0.5384615384615384, 0.5451923076923078, 0.5451923076923078, 0.6990308065074421, 0.6236453201970444]"
