Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
RF_ImprovedTFIDF,25,0.8924137931034483,0.5460254083484574,0.5151666666666668,0.497541049282994,0.5151666666666668,1.0253393173217773,"[0.5, 0.6, 0.5, 0.5, 0.5, 0.5, 0.55, 0.5, 0.5, 0.5, 0.5833333333333334, 0.5, 0.5, 0.5625, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5833333333333334]"
