Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
DT_EnhancedTFIDF,25,0.8455172413793103,0.6077200221164801,0.5935490524543957,0.5935286414940564,0.5935490524543957,0.3432927989959717,"[0.6185897435897436, 0.6811320754716981, 0.6433962264150943, 0.5972222222222222, 0.45098039215686275, 0.7115384615384616, 0.7291666666666666, 0.49056603773584906, 0.6232492997198879, 0.5897435897435898, 0.5448717948717949, 0.5028011204481793, 0.5224089635854341, 0.5650000000000001, 0.5150943396226415, 0.5448717948717949, 0.6570512820512819, 0.5850000000000001, 0.6923076923076923, 0.6245283018867924, 0.6564625850340136, 0.5224089635854341, 0.6791666666666666, 0.46296296296296297, 0.6282051282051282]"
