Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
NB_EnhancedTFIDF,25,0.5648322147651007,0.6434660500858534,0.7224491302566576,0.5466161992328674,0.7224491302566576,2.3189558506011965,"[0.7225589225589226, 0.7325440194292654, 0.7315833333333333, 0.7115833333333332, 0.7072951739618406, 0.737983870967742, 0.7265625, 0.6951666666666667, 0.7443401033704593, 0.7349397590361446, 0.7323096078024487, 0.7170426065162907, 0.7175416753129972, 0.7327938023102993, 0.7390438247011952, 0.7080459770114942, 0.707953855494839, 0.7325517050563741, 0.704883447464896, 0.724721554924656, 0.7090847686592368, 0.6933769734308818, 0.732905982905983, 0.718, 0.7464147921671398]"
