Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
NB_ImprovedTFIDF,25,0.5943283582089552,0.6404644297820155,0.7154730428244488,0.5699719840779437,0.7154730428244488,0.564412202835083,"[0.682589131187262, 0.7897727272727273, 0.6442982456140351, 0.7152293577981652, 0.6831192660550458, 0.7384908272758739, 0.7245710784313726, 0.6441707717569787, 0.731060606060606, 0.680256064690027, 0.7758740048459674, 0.6913190054782975, 0.7572815533980582, 0.6607912260086174, 0.7230708969839403, 0.7452830188679245, 0.6866186618661867, 0.753819036427732, 0.7106265143648322, 0.7368807339449542, 0.73005698005698, 0.7407051282051282, 0.7044871794871794, 0.7339910003461407, 0.7024630541871921]"
