Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
RF_ImprovedTFIDF,25,0.8491275167785236,0.8440571450661912,0.619633362921316,0.6477681858608784,0.619633362921316,3.944414529800415,"[0.6161242050130938, 0.5792349726775957, 0.6085833333333334, 0.58975, 0.6351664796109241, 0.6719354838709677, 0.6107772435897436, 0.59175, 0.6362014995996216, 0.687853454634866, 0.6433215743238568, 0.6005639097744361, 0.6494085909939823, 0.5714186899080032, 0.6555904043400864, 0.5951149425287355, 0.6440497874924104, 0.6412118696825067, 0.6372345576537318, 0.5856446094489336, 0.6242823370482944, 0.6292645360030804, 0.5703125, 0.617, 0.5990390915046954]"
