Experiment,repeated_times,Accuracy,Precision,Recall,F1,AUC,Avg_Time(s),CV_list(AUC)
RF_OriginalTFIDF,25,0.8495302013422819,0.8499837237736848,0.6193904495624305,0.6472868401676017,0.6193904495624305,3.9058752346038816,"[0.6049756827534606, 0.5833333333333334, 0.5793333333333334, 0.6586666666666666, 0.6392817059483726, 0.7099193548387096, 0.5759882478632479, 0.64825, 0.5877192982456141, 0.6000327841980165, 0.624818427059556, 0.6192355889724311, 0.6515182956353324, 0.6002282631251298, 0.6043909468508943, 0.5864942528735632, 0.5864450516089861, 0.6330151483710315, 0.6372345576537318, 0.6078110213292568, 0.6062816616008105, 0.6292645360030804, 0.6384882478632479, 0.6358333333333334, 0.6362014995996216]"
