Run,Accuracy,Precision,Recall,F1,AUC,Processing Time (s)
0,0.8691275167785235,0.7856451612903226,0.7650205761316873,0.7745708466686063,0.7650205761316873,4.230530023574829
1,0.8489932885906041,0.7455140546784751,0.7419550698239223,0.743707356229574,0.7419550698239222,3.96073317527771
2,0.8456375838926175,0.719672373081464,0.7480833333333333,0.732098186366479,0.7480833333333333,4.393312454223633
3,0.8523489932885906,0.7318247126436781,0.7689166666666667,0.7475548710050057,0.7689166666666667,4.565165758132935
4,0.8624161073825504,0.7711776859504132,0.7749719416386083,0.773047274078202,0.7749719416386084,4.192567348480225
5,0.8187919463087249,0.6961636828644502,0.7474193548387097,0.7147010850294305,0.7474193548387098,4.505171775817871
6,0.825503355704698,0.7420309653916212,0.7129407051282051,0.725267711509822,0.7129407051282052,4.255722999572754
7,0.8557046979865772,0.7323232323232323,0.7204166666666667,0.7260736655336797,0.7204166666666668,4.298909664154053
8,0.8557046979865772,0.7824898785425101,0.7031739098784304,0.7307700388696292,0.7031739098784305,4.149232387542725
9,0.87248322147651,0.7671929149018097,0.7843619375461027,0.77526395173454,0.7843619375461027,4.10627293586731
10,0.825503355704698,0.7325227963525835,0.7381199418966591,0.7352378348824494,0.7381199418966591,4.212635278701782
11,0.8489932885906041,0.7973547975320899,0.762719298245614,0.7774015238284946,0.7627192982456141,4.309916019439697
12,0.8422818791946308,0.7579131652661064,0.7547554817735354,0.7563114397564158,0.7547554817735352,4.2132532596588135
13,0.8120805369127517,0.7123944613306314,0.7175070899910079,0.7148715144887916,0.7175070899910078,4.176514148712158
14,0.8590604026845637,0.7353495615113514,0.7434093413579723,0.73925,0.7434093413579723,4.122130393981934
15,0.8422818791946308,0.7484530829147558,0.7451867816091954,0.7467956250564947,0.7451867816091954,4.244265556335449
16,0.825503355704698,0.7059805707346691,0.7059805707346691,0.7059805707346691,0.705980570734669,4.362043142318726
17,0.825503355704698,0.7313823979034724,0.7198588918862835,0.725267711509822,0.7198588918862835,4.44451642036438
18,0.8389261744966443,0.7550210367547829,0.7222106937815591,0.7361275088547816,0.7222106937815591,4.230348110198975
19,0.8557046979865772,0.7662259615384616,0.7902380432408823,0.77705089169204,0.7902380432408823,4.201796770095825
20,0.802013422818792,0.7048066875653083,0.7118203309692672,0.7081486645751374,0.7118203309692672,4.209836006164551
21,0.8322147651006712,0.7166867598042692,0.7353099730458221,0.7251328217237308,0.735309973045822,4.379453420639038
22,0.8624161073825504,0.7978487929722626,0.7875267094017093,0.7924755838641189,0.7875267094017093,4.6067540645599365
23,0.8557046979865772,0.7377136373306858,0.7793333333333333,0.7550981403971484,0.7793333333333333,4.292144298553467
24,0.8389261744966443,0.7400184384086235,0.7463783941180753,0.743103448275862,0.7463783941180754,4.198888301849365
