Run,Accuracy,Precision,Recall,F1,AUC,Processing Time (s)
0,0.8489932885906041,0.8528672032193159,0.6049756827534606,0.6312185463245606,0.6049756827534606,4.058133602142334
1,0.8489932885906041,0.9221453287197232,0.5833333333333334,0.6006432591798445,0.5833333333333334,3.6283950805664062
2,0.8590604026845637,0.8305555555555556,0.5793333333333334,0.598897577233688,0.5793333333333334,3.654883861541748
3,0.8791946308724832,0.8424460431654677,0.6586666666666666,0.7012032085561497,0.6586666666666666,3.9676125049591064
4,0.8590604026845637,0.8511601584606678,0.6392817059483726,0.675986331158745,0.6392817059483726,3.8890249729156494
5,0.889261744966443,0.8557468908022413,0.7099193548387097,0.7539223781998348,0.7099193548387096,4.086782932281494
6,0.8154362416107382,0.8604687994931897,0.5759882478632479,0.5805502239283429,0.5759882478632479,3.6395959854125977
7,0.8758389261744967,0.8355970571590265,0.64825,0.688908952402449,0.64825,4.022225379943848
8,0.8422818791946308,0.9184027777777778,0.5877192982456141,0.6048302908895974,0.5877192982456141,3.7968339920043945
9,0.8657718120805369,0.8866012036743744,0.6000327841980165,0.6293532338308457,0.6000327841980165,3.7549662590026855
10,0.8389261744966443,0.8404074702886248,0.6248184270595559,0.6534883720930232,0.624818427059556,3.9239912033081055
11,0.8187919463087249,0.8775793650793651,0.619235588972431,0.6400322118826056,0.6192355889724311,4.0048298835754395
12,0.8523489932885906,0.8765686780127213,0.6515182956353324,0.6889057606529373,0.6515182956353324,4.0423643589019775
13,0.8288590604026845,0.8211436170212766,0.6002282631251297,0.6196982208542903,0.6002282631251298,3.897834300994873
14,0.87248322147651,0.8900855242318657,0.6043909468508943,0.6370978079733367,0.6043909468508943,3.8442227840423584
15,0.8288590604026845,0.7836277974087161,0.5864942528735632,0.6019277613347651,0.5864942528735632,3.917239189147949
16,0.8422818791946308,0.8074224021592442,0.5864450516089861,0.6048302908895974,0.5864450516089861,3.6388437747955322
17,0.8422818791946308,0.845863309352518,0.6330151483710313,0.6642454752487115,0.6330151483710315,4.0462000370025635
18,0.8489932885906041,0.8936507936507936,0.6372345576537317,0.6716695639399652,0.6372345576537318,4.008658170700073
19,0.8422818791946308,0.8282358156028369,0.6078110213292568,0.6331491133869405,0.6078110213292568,3.9225971698760986
20,0.8187919463087249,0.7705002578648787,0.6062816616008105,0.6258370535714286,0.6062816616008105,3.8288540840148926
21,0.8523489932885906,0.7885507993811243,0.6292645360030805,0.6605571088329709,0.6292645360030804,3.9996349811553955
22,0.8422818791946308,0.8912469345406526,0.6384882478632479,0.6710585030179196,0.6384882478632479,4.086757183074951
23,0.8691275167785235,0.8074891529900019,0.6358333333333334,0.6720932200998786,0.6358333333333334,3.950019598007202
24,0.8557046979865772,0.8712301587301587,0.6362014995996215,0.6720665387076136,0.6362014995996216,4.03637957572937
