Run,Accuracy,Precision,Recall,F1,AUC,Processing Time (s)
0,0.5704697986577181,0.6396413313928924,0.7225589225589225,0.5497001463852292,0.7225589225589226,2.158097267150879
1,0.5738255033557047,0.6438430120651613,0.7325440194292654,0.5525366816822143,0.7325440194292654,2.2260215282440186
2,0.5637583892617449,0.6294243666169895,0.7315833333333333,0.5350902457757296,0.7315833333333333,2.1775920391082764
3,0.5302013422818792,0.6218798003072197,0.7115833333333333,0.5074845351088445,0.7115833333333332,2.1470494270324707
4,0.5570469798657718,0.6308258960192662,0.7072951739618406,0.5370056497175141,0.7072951739618406,2.175971269607544
5,0.5771812080536913,0.6367723396366333,0.737983870967742,0.5493951612903225,0.737983870967742,2.306706190109253
6,0.5973154362416108,0.6588483146067415,0.7265625,0.5825745902787505,0.7265625,2.2949578762054443
7,0.5167785234899329,0.6132495164410058,0.6951666666666667,0.4949152542372881,0.6951666666666667,2.464489221572876
8,0.5973154362416108,0.6559349593495934,0.7443401033704593,0.5765441455096627,0.7443401033704593,2.3772876262664795
9,0.5570469798657718,0.6353591160220995,0.7349397590361446,0.5327156094084106,0.7349397590361446,2.292422294616699
10,0.5838926174496645,0.6595866001425517,0.7323096078024487,0.5697652757078986,0.7323096078024487,2.3917503356933594
11,0.5973154362416108,0.6640773020083365,0.7170426065162907,0.5874861572535992,0.7170426065162907,2.3901007175445557
12,0.5604026845637584,0.6532651072124755,0.7175416753129972,0.5491887522374271,0.7175416753129972,2.2791519165039062
13,0.6040268456375839,0.6556300578034682,0.7327938023102996,0.5848798224488833,0.7327938023102993,2.5428154468536377
14,0.5604026845637584,0.6320224719101124,0.7390438247011952,0.5323390236597784,0.7390438247011952,2.419776439666748
15,0.540268456375839,0.6429064890204786,0.7080459770114942,0.5285409088284543,0.7080459770114942,2.2748939990997314
16,0.5335570469798657,0.6340705583011206,0.7079538554948391,0.5183208326065469,0.707953855494839,2.4001808166503906
17,0.5939597315436241,0.6573970037453183,0.7325517050563741,0.5773941375713465,0.7325517050563741,2.358236074447632
18,0.540268456375839,0.6481592637054823,0.704883447464896,0.5313981382642929,0.704883447464896,2.3567514419555664
19,0.587248322147651,0.643075639599555,0.724721554924656,0.5652730830813023,0.724721554924656,2.419201612472534
20,0.5503355704697986,0.6541199900423201,0.7090847686592368,0.5420852254483739,0.7090847686592368,2.2662453651428223
21,0.5201342281879194,0.6233785377358491,0.6933769734308818,0.5044595616024188,0.6933769734308818,2.385408639907837
22,0.5805369127516778,0.6693121693121693,0.732905982905983,0.5707486834372371,0.732905982905983,2.36763596534729
23,0.5268456375838926,0.626984126984127,0.718,0.5061528154860548,0.718,2.3696987628936768
24,0.6006711409395973,0.656887282165369,0.7464147921671398,0.5794105437941055,0.7464147921671398,2.1314539909362793
