Run,Accuracy,Precision,Recall,F1,AUC,Processing Time (s)
0,0.8389261744966443,0.7889281507656065,0.5917695473251029,0.6115154807170016,0.5917695473251029,4.9346630573272705
1,0.8422818791946308,0.8648596693579392,0.5720248937462052,0.5828940706989487,0.5720248937462052,4.8077898025512695
2,0.8691275167785235,0.8363957597173145,0.619,0.6538908246225319,0.6189999999999999,4.781480073928833
3,0.8422818791946308,0.6973009446693657,0.5609166666666666,0.5708288647157959,0.5609166666666666,4.780874967575073
4,0.8523489932885906,0.9233449477351916,0.6,0.6251572327044025,0.6,4.330894470214844
5,0.8657718120805369,0.802042160737813,0.6479032258064517,0.6840542832909244,0.6479032258064517,4.816851615905762
6,0.8053691275167785,0.7788461538461539,0.5639022435897436,0.5626518218623482,0.5639022435897436,4.368120193481445
7,0.8657718120805369,0.8111702127659575,0.617,0.6499060150375939,0.617,4.892150640487671
8,0.8456375838926175,0.8825910931174089,0.6031884690980563,0.6277023356871265,0.6031884690980563,4.866627931594849
9,0.8791946308724832,0.904829210836278,0.6408491107286287,0.6849154135338346,0.6408491107286287,4.891888618469238
10,0.8523489932885906,0.8467399267399267,0.6636923289755827,0.701048791609667,0.6636923289755827,4.736016035079956
11,0.785234899328859,0.7391400709219857,0.5676065162907269,0.5651618787049704,0.5676065162907268,4.875528335571289
12,0.8422818791946308,0.8092477375565611,0.6512761983814069,0.6837160987286317,0.6512761983814069,4.784824371337891
13,0.8087248322147651,0.7298792756539236,0.5632219685965276,0.5652975047984645,0.5632219685965276,4.764690637588501
14,0.8758389261744967,0.8669517102615694,0.6236755107230652,0.6621418722230734,0.6236755107230652,4.737573862075806
15,0.825503355704698,0.8495689655172414,0.5582614942528735,0.5570040022870212,0.5582614942528735,4.3511269092559814
16,0.8590604026845637,0.8470238095238096,0.6327413479052824,0.6682569974554707,0.6327413479052824,4.743666172027588
17,0.8456375838926175,0.850954100051573,0.6412118696825068,0.674765113409889,0.6412118696825067,4.767535924911499
18,0.8288590604026845,0.8211436170212766,0.6002282631251297,0.6196982208542903,0.6002282631251298,4.847113847732544
19,0.8355704697986577,0.9155172413793103,0.5701754385964912,0.5769375633782414,0.5701754385964912,4.492099761962891
20,0.825503355704698,0.8449941107184924,0.598919284025667,0.6164736164736164,0.598919284025667,4.711167573928833
21,0.8489932885906041,0.802304964539007,0.6050442818636889,0.6312185463245606,0.6050442818636889,4.937036752700806
22,0.8389261744966443,0.8882936507936507,0.6306757478632479,0.6606244661668407,0.6306757478632479,5.079077959060669
23,0.8456375838926175,0.7383620689655173,0.5460833333333334,0.5466931216931217,0.5460833333333334,4.412078619003296
24,0.8389261744966443,0.8726639214444092,0.5856446094489336,0.6016042780748663,0.5856446094489336,4.84735631942749
