Run,Accuracy,Precision,Recall,F1,AUC,Processing Time (s)
0,0.896551724137931,0.4482758620689655,0.5,0.4727272727272727,0.5,1.0219295024871826
1,0.9310344827586207,0.9649122807017544,0.6,0.6484848484848484,0.6,1.0431420803070068
2,0.9137931034482759,0.45689655172413796,0.5,0.4774774774774775,0.5,1.0215532779693604
3,0.9310344827586207,0.46551724137931033,0.5,0.48214285714285715,0.5,1.0331130027770996
4,0.8793103448275862,0.4396551724137931,0.5,0.46788990825688076,0.5,1.0215015411376953
5,0.896551724137931,0.4482758620689655,0.5,0.4727272727272727,0.5,1.0167431831359863
6,0.8448275862068966,0.9210526315789473,0.55,0.548051948051948,0.55,1.0239315032958984
7,0.9137931034482759,0.45689655172413796,0.5,0.4774774774774775,0.5,1.0339395999908447
8,0.8793103448275862,0.4396551724137931,0.5,0.46788990825688076,0.5,1.029935359954834
9,0.896551724137931,0.4482758620689655,0.5,0.4727272727272727,0.5,1.0283124446868896
10,0.9137931034482759,0.956140350877193,0.5833333333333334,0.6199213630406291,0.5833333333333334,1.0349819660186768
11,0.8793103448275862,0.4396551724137931,0.5,0.46788990825688076,0.5,1.0166783332824707
12,0.8793103448275862,0.4396551724137931,0.5,0.46788990825688076,0.5,1.007915735244751
13,0.8793103448275862,0.9385964912280702,0.5625,0.5784008307372793,0.5625,1.01692533493042
14,0.9137931034482759,0.45689655172413796,0.5,0.4774774774774775,0.5,1.0159265995025635
15,0.896551724137931,0.4482758620689655,0.5,0.4727272727272727,0.5,1.0312037467956543
16,0.896551724137931,0.4482758620689655,0.5,0.4727272727272727,0.5,1.0219504833221436
17,0.8620689655172413,0.43103448275862066,0.5,0.46296296296296297,0.5,1.0268514156341553
18,0.896551724137931,0.4482758620689655,0.5,0.4727272727272727,0.5,1.039978265762329
19,0.9137931034482759,0.45689655172413796,0.5,0.4774774774774775,0.5,1.0319371223449707
20,0.8448275862068966,0.4224137931034483,0.5,0.45794392523364486,0.5,1.0099177360534668
21,0.8793103448275862,0.4396551724137931,0.5,0.46788990825688076,0.5,1.03794264793396
22,0.8275862068965517,0.41379310344827586,0.5,0.4528301886792453,0.5,1.0046732425689697
23,0.9310344827586207,0.46551724137931033,0.5,0.48214285714285715,0.5,1.0380611419677734
24,0.9137931034482759,0.956140350877193,0.5833333333333334,0.6199213630406291,0.5833333333333334,1.024437665939331
